child (23).wav,-346.0609,130.74277,-43.08355,3.1226203,-19.665993,20.96372,-7.5974646,20.29141,10.878475,-4.853038,16.071735,6.515935,-4.1330338,0.01610042,0.06007608,-0.009732782,0.0019868405,0.024221541,-0.036957134,0.0003490382,0.019068576,-0.0018056298,0.001256478,0.031736456,-0.0074682236,0.011996911,-0.015755294,-5.73471e-06,-0.030900149,-0.022574935,-0.013900638,-0.023671227,-0.008216854,-0.018568965,0.0063619227,0.0047173686,-0.0012300989,-0.0061457884,-0.00078320724
child (24).wav,-404.7548,125.22911,-21.209349,22.593338,-12.677375,18.06609,5.5236597,16.147839,14.902155,-5.3531084,6.3429117,12.864224,1.5828198,0.016942175,0.0068186647,-0.00967363,-0.009837557,-0.0037960175,-0.0012584453,-0.0032149903,-0.0006575696,0.0038888662,-0.0022731263,-0.014388904,-0.00705336,0.0020014986,-0.013768719,0.00031746193,0.015434265,0.011573635,0.01042272,0.006351973,-0.00012080568,-0.0055517224,-0.0008905801,0.0047028298,0.002318603,0.00050257496,0.002486506
child (25).wav,-327.14606,125.68808,-55.515274,-11.52441,-18.560312,13.873089,8.766627,11.231367,16.517523,-17.284382,9.680286,23.15711,0.2306932,0.23111114,0.025977409,-0.14074604,-0.016983321,-0.008135687,0.039049797,-0.012455454,-0.023247128,-0.00044175485,-0.043154158,0.0026914706,0.009680782,-0.017648129,-0.13521086,-0.0091934465,0.056823485,-0.012963847,0.03444689,0.011006647,0.0054321038,-0.00012370799,0.013521855,0.02624986,0.004510458,0.008401971,0.005772757
child (26).wav,-315.13925,159.39308,-1.3179193,-6.574071,-24.762508,-14.2211075,-4.4916778,5.2764506,-4.6639833,-9.745506,2.540383,13.205272,9.7264,-0.17281802,0.0038115522,0.006788137,-0.052761734,0.04336193,-0.008015984,0.013535692,0.034397952,0.010272125,0.024236264,0.03432144,0.0005015385,0.007909767,0.025054734,-0.022566322,0.013576622,0.008502042,-0.016794117,-0.0018765668,-0.011706381,-0.007356061,0.004547854,0.008737174,-0.006313119,6.034853e-05,0.0022265392
child (27).wav,-251.15562,163.12637,-81.847565,4.9269114,-5.3924894,-22.577028,5.7907367,11.839824,-0.41073185,-17.634851,-2.5079577,23.202354,5.205317,-0.010587066,-0.02158269,-0.0115296915,0.03171563,0.012253195,-0.011527444,-0.03664949,-0.0049485806,-0.0029979434,-0.038910106,0.0063642333,-0.0060717887,-0.016348705,0.0069070314,-0.0018077095,-0.0028199884,-0.00963326,-0.01031117,-0.014890054,-0.006974331,-0.002803922,-0.0045112264,0.006190612,0.0034354774,-0.0100375,-0.00046546548
child (28).wav,-323.40222,156.04297,-27.047697,-11.74163,-17.952751,-0.7898715,-3.0012772,17.07548,3.6593723,-7.6310186,10.633024,11.28196,5.5653496,0.13199437,0.051313955,-0.03494181,-0.037463788,-0.032098606,0.0068770493,-0.03398292,-0.02983346,-0.031402003,-0.019962499,-0.008727171,-0.009378596,0.02147331,-0.020790266,-0.008252221,0.002588446,-0.0053545237,-0.010971777,0.00017534914,0.015629688,-0.014708013,-0.016106168,0.0068170615,-0.00053787907,-0.013114035,-0.014118506
child (29).wav,-339.27234,145.78757,-16.970194,4.3328958,-15.688894,1.758292,-12.17175,1.3793266,11.393854,1.6482018,2.97964,5.083488,9.585572,0.05630641,0.03562404,0.010969076,0.00896406,-0.016011383,-0.003134347,-0.0047277818,-0.010398965,0.004231723,-0.00029771583,0.004283417,0.0085400995,-0.007988477,0.0033353542,0.013076214,0.00039932068,-0.013839485,-0.0029737442,-0.006766927,0.0006386716,0.007990063,-0.0013669492,-0.0034922129,-0.0057864147,0.00069961423,0.0046927645
child (3).wav,-413.2753,117.15866,-46.830673,10.041176,-17.666685,26.739168,3.8702204,12.671909,24.318405,0.7920133,-0.592504,16.024405,3.6733584,0.014355883,0.008948525,-0.028543416,-0.058206487,-0.040911734,0.00059649406,0.021818649,0.027057808,-0.028760906,0.013142657,0.026096445,-0.028754627,0.0066150776,0.0012997845,0.010902954,0.016028315,-0.0044065723,-0.00722729,-0.016373606,0.013712988,0.005287084,-0.020782953,0.011711704,0.010294042,-0.0025629122,-0.0039068796
child (30).wav,-319.4001,148.7697,-8.648358,9.434544,-20.736809,-0.738027,2.3131828,10.39638,-5.5749674,-15.568326,9.985704,16.637707,2.0941095,0.023758138,0.07393935,0.0018733467,-0.05399534,-0.036240652,-0.030931039,0.032824304,0.041534,-0.000732695,-0.01690851,-0.0136020295,0.0020747483,0.009449067,0.012998815,-0.01639446,-0.0048039076,0.0043578125,-0.0042925295,-0.0034760348,-0.0095791705,-0.010577662,-0.0057626953,0.008519775,-0.0074765584,-0.012991792,0.002908759
child (31).wav,-314.93283,164.1066,-24.996576,9.737002,-17.474985,3.8851383,-13.3019,17.874105,-0.39612246,-21.218,-6.8269095,24.605528,10.212151,-0.36187795,0.016297216,0.12443387,-0.04115077,0.03445167,0.007618859,0.07385396,-0.031000225,-0.020816598,0.044939432,-0.010694165,0.011591367,0.0092628775,-0.0117891235,-0.039741233,0.010541848,-0.008653863,0.007660527,-7.455261e-05,0.010632208,0.008129347,-0.015355694,0.013332892,-0.0021359238,0.0015093738,0.0047130003
child (32).wav,-312.52347,171.66359,-10.825619,2.79236,-14.967541,3.170395,-11.1882305,4.8771124,-3.507053,-21.844332,5.461214,22.846956,20.910246,-0.023056226,-0.036175277,-0.028582228,-0.020759204,0.0009646842,0.012835966,-0.0019321543,0.011408358,0.012347416,0.013851606,0.025117898,0.017179571,0.0055205855,0.00071282743,-0.008127278,-0.008547319,-0.00062119734,0.0002385492,0.0023790824,0.0038027358,0.001856981,0.001332824,0.0014721774,-0.004843401,-0.0028051469,0.003131909
child (33).wav,-361.23395,140.77199,-21.58803,-2.4008045,-20.921263,-4.0881467,7.3033695,11.912588,17.05134,2.1306138,3.6896698,8.044357,-0.6840058,-0.11788233,-0.03818644,0.05779795,0.044081073,0.006276092,0.002217844,-0.014906905,0.010656001,0.008766477,-0.01670408,0.0041353363,-0.00043951778,0.0007180588,0.015397989,-0.0046718395,0.02487773,0.006894477,-0.0044533764,0.00015028403,-0.004670065,-0.007850865,-0.010173997,0.0014803283,0.0033682934,0.0015025863,-0.006410803
child (34).wav,-358.65424,129.6571,-59.561012,45.04561,-31.5451,21.062778,-0.32962063,17.728098,7.2400756,2.3136127,-9.817584,6.2571445,18.528288,0.07249848,-0.025140839,-0.042093992,0.051188145,-0.05743955,-0.0013913895,0.05544296,-0.029140588,0.025221255,-0.004858682,-0.011579586,0.0059594335,0.0044885413,-0.0033141563,-0.032828383,-0.01399583,0.044778287,0.011463322,-0.010934312,-0.00533983,-0.02645504,0.005646933,0.009154911,0.00034592557,0.012216748,0.0002749453
child (35).wav,-330.5963,125.964005,-59.702953,12.613786,-0.09290568,8.056099,0.4636612,19.098524,2.8143084,-1.6174034,-4.8230886,3.788117,7.996242,0.04416085,0.0005524644,0.02460386,0.020970218,-0.015661433,-0.0018453443,-0.040028475,0.007941615,0.01362322,-0.022931019,-0.02370197,-0.0021206716,-0.006592419,0.058902618,-0.0050689303,-0.008450462,0.012838446,-0.02488785,-0.0012261904,-0.011218835,-0.003834816,0.0009335765,-0.0054591377,-0.0009157481,-0.004257498,0.0027567404
child (4).wav,-372.78864,163.80476,-40.54075,-21.461857,-16.344473,8.113257,8.129006,8.94194,10.07986,3.76984,2.479009,10.146034,-5.3731017,-0.062212482,0.041831013,0.04063755,-0.041247725,-0.01534466,-0.00040170472,-0.0013449158,0.0055352654,0.020454567,0.006617105,-0.019548673,-0.01738118,0.0014623692,0.018011855,0.00918374,0.0070118406,0.0020512107,-0.0008411665,-0.005312825,0.0027705666,-0.007936186,-0.004826815,0.001072961,0.0020076158,4.7147155e-06,-0.0059193727
child (5).wav,-351.68472,127.03478,-77.65961,8.082912,-20.541855,23.0767,3.699707,-4.005775,40.39072,-6.8863764,-3.4244952,12.735212,-18.049898,-0.02058126,0.0020584562,0.011246372,0.017800378,0.034211796,0.008835995,-0.008691669,-0.0026047165,-0.000731698,-0.016608736,-0.0038682073,-0.0069459663,-0.020136295,-0.04679847,-0.006148638,0.013557321,-0.014670867,-0.0008426389,0.00023398305,0.0021515656,-0.005273429,-0.009215943,0.0046090647,0.003993628,-0.0034501723,0.006429376
child (6).wav,-340.6886,101.17347,-76.46633,-16.525251,-15.351026,24.2972,39.687195,-1.1154542,17.614489,9.741014,-7.126652,7.6219873,9.536706,0.26128533,0.0387865,-0.17482896,-0.044801794,-0.036945377,0.04719515,0.03366497,-0.036383256,0.014518167,-0.0059244917,-0.0076518827,2.8473846e-06,-0.020129172,0.012218136,0.027837114,0.008612223,-0.018067108,-0.0075173695,-0.007041911,-0.003813784,0.003811956,0.001641315,-0.0028433122,-0.011412942,-0.004532503,0.0010804675
child (7).wav,-353.1956,147.2116,-40.16296,0.77277493,-24.120798,20.604631,7.0961885,14.401346,-7.061717,-15.806097,6.0053563,-4.3369284,0.93553275,0.030065557,-0.003198223,-0.020486644,-0.015136555,-0.026709028,-0.0013922764,-0.001350536,-0.0012017739,-0.0029898551,0.0010883007,0.024657574,0.0054975376,0.010104011,0.006369102,-0.01675212,-0.0047750957,0.009650876,-0.016005727,-0.0049973754,-0.0038120768,-0.002175647,0.0043129143,0.004900849,0.008504659,0.0002777023,0.0026936252
child (8).wav,-381.82928,139.09831,-57.925446,-2.0672562,-16.150335,28.482134,17.906101,14.940297,-13.253835,13.843794,8.240668,-7.343322,13.230405,-0.04832971,0.008322489,-0.036675356,-0.070364825,-0.010363781,0.013201104,0.04199062,0.002065898,-0.02818653,0.011980344,0.032877646,-0.05326275,-0.01197739,-0.060799696,-0.009499047,0.020619849,0.01218055,0.0094323885,-0.014412097,-0.0036922172,-0.0135496985,-0.004211398,-0.008720294,-0.008225362,-0.011112766,-0.013496323
child (9).wav,-380.87604,117.76464,-32.263245,25.515135,-3.6998286,0.83901745,14.262692,10.844629,18.141697,-9.622749,-14.869082,7.5808,1.2918826,0.22840557,0.026962455,-0.20031981,-0.01939394,0.026108393,-0.043413423,-0.035410885,-0.022597784,-0.014591967,-0.009812978,-0.0038048502,0.0055598035,-0.007918896,-0.015491238,0.0015975273,0.01257682,-0.022390366,-0.009501688,0.016220212,0.009300901,0.018561762,0.012848759,0.0086047985,0.008545233,-0.012485376,-0.0146817835
man (1).wav,-438.68134,184.12802,-41.393883,-21.372938,25.903881,-3.3229392,-4.209914,0.50462776,-12.884067,-5.0055366,6.6119475,4.604317,1.37647,0.3895286,0.23955148,-0.11168606,-0.04745111,0.031009614,-0.0031247805,-0.0031028376,-0.023411423,-0.041941278,-0.005925156,0.017970463,0.011912775,0.009640884,0.008921706,0.015356551,-0.0101186065,-0.02428636,0.010599456,0.0071299663,-0.014124701,-0.0001662178,-0.0025735113,-0.008514847,0.0087063825,0.010477956,-0.00041771648
man (10).wav,-400.2811,201.36192,-52.82404,-12.31833,14.3182955,-31.111269,-4.924692,9.529039,-6.9360085,0.3617976,-0.7725885,-7.141058,-2.6891186,0.38182265,0.21880512,-0.08241775,-0.008498821,0.051027775,-0.0010005963,-0.010551528,-0.011197398,-0.035512786,-0.010133643,0.013805309,-0.016277598,-0.028581548,-0.00051031524,-0.021321407,0.015958311,0.008488748,-0.020681068,0.0040531745,0.010783368,0.0037472113,0.00896597,0.004379015,-0.005179429,4.8127968e-05,0.008110945
man (11).wav,-381.05487,176.77736,-50.339508,9.101121,2.9841638,-49.709774,-6.122496,9.21461,-0.10215965,11.5771675,1.4645921,-1.2532717,-0.00262071,0.32810766,0.18669455,-0.057168074,0.021141743,0.0056843534,-0.0454146,0.0059416587,0.02622187,-0.002573051,0.013416837,0.008956502,-0.0006716891,0.005806465,0.016526729,0.014924765,-0.0034384711,-0.0038119967,-0.0007644079,-0.0052586338,-0.0027957482,-0.0002380617,0.004001243,0.004434189,0.0044356757,0.00075711723,0.0023211504
man (12).wav,-385.6368,189.87846,-39.308,4.447446,15.757308,-43.915157,-13.050812,15.272287,-2.7715037,3.1490371,9.324975,-4.4758205,-14.430013,0.3595327,0.23277915,-0.05076619,0.01038038,0.0064361566,-0.06254675,-0.019706257,0.007659851,-0.001961524,-0.00016024991,0.0031810796,0.006284999,-0.011107491,0.0015474145,-0.0035896022,-0.007364075,-0.0007067216,0.0033944172,0.0020441508,0.0023002375,0.0010927207,-0.004443471,-0.003951045,0.003405341,0.0044323467,0.0020964437
man (13).wav,-440.97543,177.25624,-38.041275,17.314293,18.137358,-25.538652,8.397355,-6.0717936,-0.38259023,8.087882,-2.4403307,-4.8699946,-5.248976,0.29952934,0.18071234,-0.053275656,0.012504849,0.010919948,-0.031194638,0.01881659,0.024339994,0.018328562,0.026512,0.0070402627,0.00034061426,-0.00015926041,0.004493436,0.0021517405,-0.0035750254,-0.0033458841,-0.0012709833,0.0009856435,0.006278263,0.010158529,0.008000736,0.00372719,0.0021203738,0.0028979618,0.004921923
man (14).wav,-404.45468,162.37558,-20.027231,-0.06535321,13.640734,-23.006132,-12.017135,-5.3433523,-9.783154,2.9618478,-3.5557568,-14.002581,-6.101361,0.24149308,0.18604068,0.0028969322,0.009403823,0.013022978,-0.01887756,-0.008206207,-0.013901997,-0.025254633,-0.014339983,-0.021625983,-0.021402288,4.189248e-05,0.01691976,0.008144072,-0.009555423,-0.005086301,-0.0008631946,-0.0043172734,-0.00392342,-0.0030182863,-0.0001882155,0.006641233,0.0051977355,-0.00062876416,0.0015847815
man (15).wav,-432.96783,198.50859,-15.744479,-11.117245,-0.1628985,-29.377926,-9.678848,-4.6049466,-9.551467,9.798939,7.895957,-7.295615,-8.799124,0.29093522,0.2539517,0.03960662,-0.009038848,-0.024775723,-0.05274357,-0.043257557,-0.01550086,0.0042530154,-0.0018670389,-0.0064787483,0.009771129,0.0016490025,0.0021077453,-0.0027475192,-0.006381363,-0.004320246,-0.0021740426,0.004125781,0.004346639,-0.0025045443,-0.006850041,-0.007774811,-0.0040106224,-0.0011633431,-0.00046617017
man (16).wav,-399.56894,158.31157,-21.590342,-9.1071205,25.718206,-5.4914765,-8.94595,1.1193717,-5.230858,2.8430974,10.155528,-4.915863,-14.00976,0.3291963,0.15237357,-0.13099717,0.014170336,0.06193852,0.0075761876,0.035824984,0.006209067,-0.018503664,0.0038262354,-0.00956267,-0.0048447913,0.013156123,0.0001049433,0.017666101,0.018806135,-0.014036673,-0.018787999,0.0004583309,0.007153585,0.007819563,0.00599743,-0.0029657162,-0.0037615716,0.007466339,0.0067659086
man (17).wav,-433.39703,184.82138,-29.324629,10.874492,27.72324,-34.519867,-7.1373706,17.44893,-5.60596,-10.449138,-5.294088,-9.223712,-6.240242,0.3127294,0.25257722,0.00061419606,-0.011342223,0.0036082694,-0.014879717,0.013184579,0.01866374,-0.02366103,-0.021994071,-0.01281655,-0.009588899,0.0054801353,-0.012738834,-0.0045275395,0.010088304,0.0013145006,-0.00016766042,-0.00047846936,-0.00090104237,0.0060097245,0.0109569775,0.00014004085,-0.0039914376,-0.0033256337,-0.0040129772
man (18).wav,-417.39337,190.68709,-52.148975,4.1519346,31.14599,-33.241802,-4.1196694,24.337383,-2.888674,-3.7064512,-4.3113294,-20.61289,-16.426908,0.25083464,0.19211121,-0.0035307815,0.00043118978,0.0053741178,-0.026685093,0.0036180585,0.020199837,-7.9575766e-05,0.01016476,0.023721289,-0.00032576753,-0.029776258,-0.0015721258,-0.0022400124,-0.0015754774,0.002107829,0.0052500423,0.0028080333,0.0007112264,0.00034274813,-0.0020566087,-6.571524e-05,0.0047536986,0.003957275,0.0039013333
man (19).wav,-374.66138,187.14351,-38.58779,-21.703407,34.641777,-12.973478,-34.53863,-4.3270802,-7.8036404,-26.787457,-10.7213745,6.7533455,-4.598906,0.25006983,0.19472453,-0.02742586,-0.026703417,0.04731946,0.0071393265,-0.03961999,-0.008195532,0.0065832497,-0.013771212,0.0011777984,0.023012895,0.0037695635,0.0056423284,0.005496581,-0.0014858235,-0.00823827,-0.0076525086,-0.000796939,0.004369812,0.005040845,0.0036654074,0.0008049549,-0.0021393402,-0.0010616493,0.0030451068
man (2).wav,-402.15106,170.4665,-43.664726,-4.6817155,7.093738,-38.086056,-3.992454,12.314208,-3.3801565,8.89034,3.6368797,-9.569946,-3.9633741,0.28324908,0.21028163,-0.020891668,-0.016884059,-0.0016263978,-0.034873433,-0.014116416,0.0054803756,0.0060267057,0.0033761954,-0.01944967,-0.014290631,0.013902988,0.01735199,0.028429003,0.009642581,-0.01510257,-0.002286521,-0.0039032379,-0.02444582,-0.008212385,0.008564735,-0.002890486,-0.0064740228,-0.0070960843,-0.008542863
man (20).wav,-395.57202,174.061,-37.1515,8.5160675,11.471626,-42.002598,-10.20637,-1.7880062,-21.885923,-0.702597,9.858916,-0.13929182,-3.817259,0.34411377,0.25533396,-0.029979076,-0.03420617,-0.017544953,-0.049921192,-0.020040382,-0.014670157,-0.047385175,-0.027502451,0.010871047,0.011606247,0.0023451494,0.0018543453,0.0035903002,0.0092367325,0.0060144225,-0.0012132527,0.005984075,0.0038914743,-0.0035692852,0.0020842585,0.0017486659,-0.0007352691,0.0010398815,-0.0019094017
man (21).wav,-392.38678,181.51761,-14.701091,-21.494598,1.5050137,-14.77757,-9.179106,-14.128083,-23.030104,-6.8842998,2.7708967,0.49256542,2.4751506,0.179575,0.15052022,0.01024649,0.0022736264,0.026671711,0.009397289,-0.0005395015,-0.00875263,-0.017647622,0.0046372907,0.019244988,0.0028084202,0.00015524447,-0.007475935,-0.0072900224,0.0020429664,0.0053748535,-0.0007218426,0.002059866,0.009364336,0.005650085,0.0004006653,-0.0005127006,-0.00096364634,0.0027629917,0.006074998
man (22).wav,-467.28043,171.25412,25.46712,-1.2159549,7.334017,-4.337205,-4.5874624,-8.897981,-15.064309,-1.8786857,8.744105,4.597982,1.0104282,0.2172377,0.18525963,0.018346319,-0.0099593215,0.0014589789,0.005515942,0.01642416,-0.00701493,-0.023801686,0.007232038,0.023911512,0.010892167,0.005391536,0.012035105,-0.009840555,-0.027747145,0.003094699,0.01740946,0.0020305817,-0.0015198092,-0.0010099127,-0.0051936912,0.0038844652,0.012416473,0.001422725,-0.010321157
man (23).wav,-379.11954,180.3323,-50.983463,-12.941536,8.620581,-33.600365,-10.575664,-4.9220343,-23.802816,-7.239412,4.3896165,-0.8900332,-3.1798348,0.45562825,0.27061516,-0.11038436,-0.03824108,0.0042206002,-0.04724867,-0.031894293,-0.020561533,-0.02831205,-0.013342262,0.0076760026,0.03065923,0.019161334,0.0073483493,-0.0037602868,0.00883249,0.011566944,0.007316047,0.014907517,-0.0009357133,0.0011184866,0.009290734,0.0058725947,0.007897117,0.0020005046,-0.007390716
man (24).wav,-409.62192,197.63216,-1.8766825,-10.769998,7.5701675,-18.513315,-5.559137,1.7123148,-24.160831,-21.788746,-2.1881044,1.2404908,4.5441775,0.32718915,0.23578875,-0.034884464,0.0012539625,0.046555016,-0.018579109,-0.014084705,0.010004736,-0.025709745,-0.03273715,-0.0014004739,0.0013264583,-0.020206185,-0.007480931,-0.0060652024,0.002241422,0.005592444,0.0005004763,-0.006559101,-0.0049824705,0.0021764657,0.0048848367,0.004458668,0.0035258536,0.0014988509,0.001186339
man (25).wav,-376.9769,160.1909,-22.114164,8.739513,33.284275,-15.335396,-21.949114,-11.746896,-15.960775,-5.308869,8.415429,4.410108,-3.6775537,0.30556262,0.23304878,-0.021355554,-0.029832857,-0.006690774,-0.04280546,-0.034302987,-0.012628709,-0.0056588454,0.00420689,0.0105621405,0.031056834,0.033034317,-0.01233576,-0.004357754,0.015494033,0.011400607,-0.004434208,-0.0020762065,0.003589561,-0.00097156264,-0.00059850636,0.0002671611,-0.002124315,0.0005965242,-0.001385689
